,block_num,trial_id,ImgPath,onset,img_dur,trial_dur,end_time
171,9,12,localizer_images/houses/29.jpg,269.3033709583251,0.7432276666804682,1.2985017500031972,270.6018858333264
172,9,13,localizer_images/houses/26.jpg,270.60188824999204,0.37681554166192655,1.2025386666646227,271.8044325833325
173,9,14,localizer_images/houses/15.jpg,271.80443441665557,0.32911024999339134,0.7818512916710461,272.58629012499296
174,9,15,localizer_images/houses/11.jpg,272.58629166665196,0.40903999999864027,0.8616656250087544,273.4479629166599
175,9,16,localizer_images/houses/30.jpg,273.4479642916558,0.32296150000183843,0.777421916674939,274.2253974583291
176,9,17,localizer_images/houses/5.jpg,274.2253993750055,0.32985724999161903,0.783053666644264,275.0084579999966
177,9,18,localizer_images/houses/17.jpg,275.00845987499633,0.3284801249974407,0.7819485416548559,275.7904128749942
178,9,19,localizer_images/houses/21.jpg,275.7904143749911,0.32199241666239686,0.7749760416627396,276.5653962916549
179,9,20,localizer_images/houses/23.jpg,276.5653981249925,0.32423350001045037,0.7766011666681152,277.3420039166522
180,10,1,localizer_images/faces/39.jpg,292.3559127916524,0.42948566666746046,1.0162166250083828,293.37213779165177
181,10,2,localizer_images/faces/36.jpg,293.37214329165,0.7258386250032345,1.1793075000023236,294.5514608333324
182,10,3,localizer_images/faces/6.jpg,294.5514630416583,0.3285758749989327,0.7823723749897908,295.3338418749918
183,10,4,localizer_images/faces/1.jpg,295.3338439166546,0.32777437499316875,0.7811879999935627,296.1150519583316
184,10,5,localizer_images/faces/3.jpg,296.1150533750042,0.32917116665339563,0.782792124999105,296.8978539999953
185,10,6,localizer_images/faces/17.jpg,296.89785591665714,0.3274068750033621,0.7810108333360404,297.6788752499997
186,10,7,localizer_images/faces/25.jpg,297.67887733332464,0.3357009583269246,0.7891804583341582,298.4680667083303
187,10,8,localizer_images/faces/31.jpg,298.4680686666543,0.3251972916768864,0.778523833345389,299.2465987083269
188,10,9,localizer_images/faces/28.jpg,299.24660012499953,0.3373920000012731,0.7910557916620746,300.037662166651
189,10,10,localizer_images/faces/6.jpg,300.03766400000313,0.32259899999189656,0.7761697083187755,300.81384495832026
190,10,11,localizer_images/faces/29.jpg,300.81384745832474,0.3237395000032848,0.7769653750001453,301.5908189166512
191,10,12,localizer_images/faces/29.jpg,301.59082070832665,0.32907070832152385,0.7828010833327426,302.3736299166485
192,10,13,localizer_images/faces/20.jpg,302.37363195832586,0.3283719583268976,0.7845697916782228,303.1582108333241
193,10,14,localizer_images/faces/36.jpg,303.15821300000243,0.3254249583260389,0.7791324166464619,303.9373525833216
194,10,15,localizer_images/faces/18.jpg,303.9373543749971,0.3229833333316492,0.7766042916628066,304.71396770833235
195,10,16,localizer_images/faces/35.jpg,304.7139697916573,0.3318949583481299,0.7852862916624872,305.4992620833218
196,10,17,localizer_images/faces/5.jpg,305.4992642500001,0.33149212499847636,0.7851010833255714,306.2843713750044
197,10,18,localizer_images/faces/40.jpg,306.28437341665267,0.3220326250011567,0.7752821666799719,307.0596657499991
198,10,19,localizer_images/faces/39.jpg,307.05966812500264,0.330526583318715,0.7838823333295295,307.84355645831965
199,10,20,localizer_images/faces/18.jpg,307.843558208333,0.3236215416691266,0.7767445833160309,308.6203086250025
200,11,1,localizer_images/houses/7.jpg,323.633325291652,0.3311824999982491,0.7874687083531171,324.42080137500307
201,11,2,localizer_images/houses/33.jpg,324.4208035416523,0.322436791670043,0.7758514166780515,325.1966620000021
202,11,3,localizer_images/houses/16.jpg,325.19666408332705,0.32783670832577627,0.7812011666683247,325.9778714166605
203,11,4,localizer_images/houses/20.jpg,325.9778732916602,0.3232470833318075,0.7766542499884963,326.75453233333246
204,11,5,localizer_images/houses/11.jpg,326.75453408333124,0.3256146666681161,0.7788839583226945,327.5334209583234
205,11,6,localizer_images/houses/25.jpg,327.53342224999506,0.33079641665972304,0.7840870833315421,328.3175170416507
206,11,7,localizer_images/houses/35.jpg,328.3175188333262,0.32773912500124425,0.7810399166774005,329.09856358332036
207,11,8,localizer_images/houses/36.jpg,329.0985651249939,0.32267595833400264,0.7761513750010636,329.8747247083229
208,11,9,localizer_images/houses/28.jpg,329.87472679164784,0.32813816667476203,0.781515708353254,330.65624574999674
